id,title,content,link,url_hash,language,source,category,vector,created_at,updated_at,split_type,cluster_label
1444,Google’s Willow Quantum Proc...,"Qaiwan International University (QIU) was established in 2018 in Sulaimanyah, Kurdistan
                        Region of Iraq. It was initially established as a franchise of Universiti Teknologi Malaysia (UTM) , aiming to provide local students with access to international education without the
                        need to study abroad, thereby reducing the financial burden on students and their families.
                        Later in 2022, QIU expanded its offerings by introducing additional programs franchised by
                        Universiti Teknologi MARA (UiTM) , further diversifying its educational portfolio.  ",https://www.uniq.edu.iq/News/Detail/179,47484cc4b4026e14c02fd415f95237eed7889215a1a0f6a8efca7acae925e238,en,Qaiwan International University,Events,,,,train,
1445,Final Examination Period...,"Qaiwan International University (QIU) was established in 2018 in Sulaimanyah, Kurdistan
                        Region of Iraq. It was initially established as a franchise of Universiti Teknologi Malaysia (UTM) , aiming to provide local students with access to international education without the
                        need to study abroad, thereby reducing the financial burden on students and their families.
                        Later in 2022, QIU expanded its offerings by introducing additional programs franchised by
                        Universiti Teknologi MARA (UiTM) , further diversifying its educational portfolio.  Final Examination Period",https://www.uniq.edu.iq/News/Detail/177,758e601006df884bd3ead43d34eadba126f60c46852bebef6c8e214dcf956267,en,Qaiwan International University,Events,,,,train,
1446,Certification Ceremony for Stu...,"Qaiwan International University (QIU) was established in 2018 in Sulaimanyah, Kurdistan
                        Region of Iraq. It was initially established as a franchise of Universiti Teknologi Malaysia (UTM) , aiming to provide local students with access to international education without the
                        need to study abroad, thereby reducing the financial burden on students and their families.
                        Later in 2022, QIU expanded its offerings by introducing additional programs franchised by
                        Universiti Teknologi MARA (UiTM) , further diversifying its educational portfolio.  زانکۆی نێودەوڵەتی قەیوان مەراسیمی بەخشینی بڕوانامەی ڕێزلێنانی بۆ سەرجەم نوێنەرانی بەشەکان بۆ ساڵی خوێندنی ٢٠٢٣-٢٠٢٤ ئەنجامدا، بە ئامادەبوونی بەڕێز سەرۆک و جێگری سەرۆکی زانکۆ.",https://www.uniq.edu.iq/News/Detail/176,c87534e868bdd2e7c51416d93583df52b5118763c9ee40130718773fe6a0681a,en,Qaiwan International University,Events,,,,train,
1447,The President of QIU and Vice ...,"Qaiwan International University (QIU) was established in 2018 in Sulaimanyah, Kurdistan
                        Region of Iraq. It was initially established as a franchise of Universiti Teknologi Malaysia (UTM) , aiming to provide local students with access to international education without the
                        need to study abroad, thereby reducing the financial burden on students and their families.
                        Later in 2022, QIU expanded its offerings by introducing additional programs franchised by
                        Universiti Teknologi MARA (UiTM) , further diversifying its educational portfolio.  ",https://www.uniq.edu.iq/News/Detail/175,055825920836271343b32ccf16c8271c03927434737d5fac5b8eb4d25a2714f7,en,Qaiwan International University,Events,,,,train,
1448,Visit of a high level Delegati...,"Qaiwan International University (QIU) was established in 2018 in Sulaimanyah, Kurdistan
                        Region of Iraq. It was initially established as a franchise of Universiti Teknologi Malaysia (UTM) , aiming to provide local students with access to international education without the
                        need to study abroad, thereby reducing the financial burden on students and their families.
                        Later in 2022, QIU expanded its offerings by introducing additional programs franchised by
                        Universiti Teknologi MARA (UiTM) , further diversifying its educational portfolio.  بە ئامادەبوونی جێگری سەرۆکی دەستەی ئەمینداران (پ.ی. دکتۆر حارث رعد) و کونسوڵی گشتی فەخری هیندستان (مەدان گۆپاڵ) زانکۆی نێودەوڵەتی قەیوان (QIU) میوانداری سەردانێکی ڕۆشنبیری و ژینگەیی کرد بە هاوکاری کونسوڵخانەی هیندستان لە (٢٠٢٤/١٢/١٩). لە میانەی سەردانەکەدا ""گۆشەی کتێبی هیندستان"" لە کتێبخانەی زانکۆ نمایشکرا، کە کۆمەڵێک پەرتووکی ئەدەبی هیندی کە لەلایەن کونسوڵخانەی هیندستانەوە بەخشرابوون بۆ پێشخستنی تێگەیشتنی نێوان کولتوورەکان و ئەکادیمیا لەنێو خوێندکاران و مامۆستایان.",https://www.uniq.edu.iq/News/Detail/173,abbf89db582c7cf710d75400af4cd82b9774e6b7026a31f5e2224b4370e19633,en,Qaiwan International University,Events,,,,train,
1449,Awarding Ceremony for Qaiwan I...,"Qaiwan International University (QIU) was established in 2018 in Sulaimanyah, Kurdistan
                        Region of Iraq. It was initially established as a franchise of Universiti Teknologi Malaysia (UTM) , aiming to provide local students with access to international education without the
                        need to study abroad, thereby reducing the financial burden on students and their families.
                        Later in 2022, QIU expanded its offerings by introducing additional programs franchised by
                        Universiti Teknologi MARA (UiTM) , further diversifying its educational portfolio.  ",https://www.uniq.edu.iq/News/Detail/172,08d339966a7f623f0e468f7f400dce8d33546ec4ee2ae5f07a04a34f767cc0cb,en,Qaiwan International University,Events,,,,train,
1451,A historic day for Qiwan Inter...,"Qaiwan International University (QIU) was established in 2018 in Sulaimanyah, Kurdistan
                        Region of Iraq. It was initially established as a franchise of Universiti Teknologi Malaysia (UTM) , aiming to provide local students with access to international education without the
                        need to study abroad, thereby reducing the financial burden on students and their families.
                        Later in 2022, QIU expanded its offerings by introducing additional programs franchised by
                        Universiti Teknologi MARA (UiTM) , further diversifying its educational portfolio.  ڕۆژێکی مێژووی بۆ زانکۆی نێودەوڵەتی قەیوان يوم تاريخي لجامعة قيوان الدولية A historic day for Qiwan International University",https://www.uniq.edu.iq/News/Detail/170,a87d3171cc92187f5b3a45cfa12d0af5829d2af4187ad74081502e384e368b46,en,Qaiwan International University,Events,,,,train,
1452,The consultant of the Prime Mi...,"Qaiwan International University (QIU) was established in 2018 in Sulaimanyah, Kurdistan
                        Region of Iraq. It was initially established as a franchise of Universiti Teknologi Malaysia (UTM) , aiming to provide local students with access to international education without the
                        need to study abroad, thereby reducing the financial burden on students and their families.
                        Later in 2022, QIU expanded its offerings by introducing additional programs franchised by
                        Universiti Teknologi MARA (UiTM) , further diversifying its educational portfolio.  On September 23, 2024, We were honored to be hosting the consultant of the Prime Minister of Iraq for education affairs, Dr. Adnan Al Saraj. We discussed vital support for our university and service to Iraq. We are proud to be a leading institution in Kurdistan and Iraq.",https://www.uniq.edu.iq/News/Detail/169,af2c29cbe2091679eeccc76128081ad355594ad9fa07155e6e1c51d938578555,en,Qaiwan International University,Events,,,,train,
1453,QIU participated in the second...,"Qaiwan International University (QIU) was established in 2018 in Sulaimanyah, Kurdistan
                        Region of Iraq. It was initially established as a franchise of Universiti Teknologi Malaysia (UTM) , aiming to provide local students with access to international education without the
                        need to study abroad, thereby reducing the financial burden on students and their families.
                        Later in 2022, QIU expanded its offerings by introducing additional programs franchised by
                        Universiti Teknologi MARA (UiTM) , further diversifying its educational portfolio.  Qaiwan International University participated in the second round of the Next Step Fair, an event organized to facilitate interactions between universities, institutes, and 12th-grade graduates. A significant number of 12th-grade graduates visited the university's booth, where they were informed about the various academic programs, discounts, and opportunities offered by Qaiwan International University.",https://www.uniq.edu.iq/News/Detail/168,93565c6d48caab47ab1482b639ee3e4c3f106e9df2de8eb8f3bc3fa26bac7ad6,en,Qaiwan International University,Events,,,,train,
1454,The Primary Microbiology Pract...,"Qaiwan International University (QIU) was established in 2018 in Sulaimanyah, Kurdistan
                        Region of Iraq. It was initially established as a franchise of Universiti Teknologi Malaysia (UTM) , aiming to provide local students with access to international education without the
                        need to study abroad, thereby reducing the financial burden on students and their families.
                        Later in 2022, QIU expanded its offerings by introducing additional programs franchised by
                        Universiti Teknologi MARA (UiTM) , further diversifying its educational portfolio.  The ""Primary Microbiology Practical Course"" was successfully conducted at Qaiwan International University for high school students on September 18-19, 2024. The course was organized by the Faculty of Health Sciences in collaboration with the Career Development Center, under the supervision of Ms. Lanya Ahmad Osman, along with lecturers from the Department of Medical Laboratory Technology. Participants were instructed in various microbiological techniques and received certificates upon completion of the course.",https://www.uniq.edu.iq/News/Detail/167,f5af6cf25b7dfec8ccbde73a6ff0485b86d845c0e1c818421efd80c748ceeaf0,en,Qaiwan International University,Events,,,,train,
1455,World Democracy Day symposium...,"Qaiwan International University (QIU) was established in 2018 in Sulaimanyah, Kurdistan
                        Region of Iraq. It was initially established as a franchise of Universiti Teknologi Malaysia (UTM) , aiming to provide local students with access to international education without the
                        need to study abroad, thereby reducing the financial burden on students and their families.
                        Later in 2022, QIU expanded its offerings by introducing additional programs franchised by
                        Universiti Teknologi MARA (UiTM) , further diversifying its educational portfolio.  ",https://www.uniq.edu.iq/News/Detail/166,3f30c438715372b7b6f53bdda02f9c24e7cc56423ef05140a4d2491a311c14e3,en,Qaiwan International University,Events,,,,train,
1456,The second round of pedagogy c...,"Qaiwan International University (QIU) was established in 2018 in Sulaimanyah, Kurdistan
                        Region of Iraq. It was initially established as a franchise of Universiti Teknologi Malaysia (UTM) , aiming to provide local students with access to international education without the
                        need to study abroad, thereby reducing the financial burden on students and their families.
                        Later in 2022, QIU expanded its offerings by introducing additional programs franchised by
                        Universiti Teknologi MARA (UiTM) , further diversifying its educational portfolio.  The second round of pedagogy courses is currently undergoing at Qaiwan International University, offering participants valuable insights into teaching methodologies and educational practices. These courses continue to enhance the skills of aspiring and current educators. Additionally, the starting date for the third round of pedagogy courses will be announced soon, providing further opportunities for those interested in advancing their knowledge in the field. Stay tuned for more updates.",https://www.uniq.edu.iq/News/Detail/165,be4150f6ad06a5724d1afeaa893b94216d054f311f878a990905a6ea591458bf,en,Qaiwan International University,Events,,,,train,
1457,Certificates of completion for...,"Qaiwan International University (QIU) was established in 2018 in Sulaimanyah, Kurdistan
                        Region of Iraq. It was initially established as a franchise of Universiti Teknologi Malaysia (UTM) , aiming to provide local students with access to international education without the
                        need to study abroad, thereby reducing the financial burden on students and their families.
                        Later in 2022, QIU expanded its offerings by introducing additional programs franchised by
                        Universiti Teknologi MARA (UiTM) , further diversifying its educational portfolio.  In the presence of the Vice Presidents and the Supervisor of the Training and Development Center (TDC) at Qaiwan International University, certificates of completion for the Microsoft Project Management course were awarded to its participants. The course focused on a new Microsoft program dedicated to project management, planning, monitoring, and implementation.",https://www.uniq.edu.iq/News/Detail/164,ed7c349f6a5334105d2e44ef6e64d3b66773974ce417cfa79c9c3b4fab6278ee,en,Qaiwan International University,Events,,,,train,
1458,"Huawei's Seeds for the Future ...","Qaiwan International University (QIU) was established in 2018 in Sulaimanyah, Kurdistan
                        Region of Iraq. It was initially established as a franchise of Universiti Teknologi Malaysia (UTM) , aiming to provide local students with access to international education without the
                        need to study abroad, thereby reducing the financial burden on students and their families.
                        Later in 2022, QIU expanded its offerings by introducing additional programs franchised by
                        Universiti Teknologi MARA (UiTM) , further diversifying its educational portfolio.  ",https://www.uniq.edu.iq/News/Detail/163,193513dbd8844586fea752717b9e638c8145535cbe9447c17b3b033040799bd5,en,Qaiwan International University,Events,,,,train,
1459,Crafting the Perfect Chevening...,"Qaiwan International University (QIU) was established in 2018 in Sulaimanyah, Kurdistan
                        Region of Iraq. It was initially established as a franchise of Universiti Teknologi Malaysia (UTM) , aiming to provide local students with access to international education without the
                        need to study abroad, thereby reducing the financial burden on students and their families.
                        Later in 2022, QIU expanded its offerings by introducing additional programs franchised by
                        Universiti Teknologi MARA (UiTM) , further diversifying its educational portfolio.  A workshop dedicated to “Crafting the Perfect Chevening Application"" took place at Qaiwan International University on August 31, 2024, conducted by Mr. Ramyar Sleman. The session offered specific guidance on writing compelling essays and application documents, emphasizing strategies to enhance the distinctiveness of applications and ensure alignment with program values.",https://www.uniq.edu.iq/News/Detail/162,0909fd7b4e9201608936fa679d3da4ada571c2aa422304df0899d74ee2e5a3ec,en,Qaiwan International University,Events,,,,train,
1460,University Break Event - Qaiwa...,"Qaiwan International University (QIU) was established in 2018 in Sulaimanyah, Kurdistan
                        Region of Iraq. It was initially established as a franchise of Universiti Teknologi Malaysia (UTM) , aiming to provide local students with access to international education without the
                        need to study abroad, thereby reducing the financial burden on students and their families.
                        Later in 2022, QIU expanded its offerings by introducing additional programs franchised by
                        Universiti Teknologi MARA (UiTM) , further diversifying its educational portfolio.  #QIU",https://www.uniq.edu.iq/News/Detail/161,97ba26520f624b5ffa1d40f9b71042b7264bb416e3d2eabe665fd6e08dc847fd,en,Qaiwan International University,Events,,,,train,
1461,The Importance of Cybersecurit...,"Qaiwan International University (QIU) was established in 2018 in Sulaimanyah, Kurdistan
                        Region of Iraq. It was initially established as a franchise of Universiti Teknologi Malaysia (UTM) , aiming to provide local students with access to international education without the
                        need to study abroad, thereby reducing the financial burden on students and their families.
                        Later in 2022, QIU expanded its offerings by introducing additional programs franchised by
                        Universiti Teknologi MARA (UiTM) , further diversifying its educational portfolio.  In today's digital age, maintaining a secure infrastructure is crucial for any company. Despite the growing awareness of the need for robust security systems, many businesses still lack basic controls or fail to update their systems regularly. Terrifyingly, only 50% of companies worldwide have some form of protection, which leaves a significant number of businesses vulnerable to data breaches and cyber-attacks.",https://www.uniq.edu.iq/News/Detail/160,faa37ad453b3be66fbd9be7ea1996aa10b71652a85a1df07ec668018dffffb7e,en,Qaiwan International University,Events,,,,train,
1462,Can I stop my tooth pain (afte...,"Qaiwan International University (QIU) was established in 2018 in Sulaimanyah, Kurdistan
                        Region of Iraq. It was initially established as a franchise of Universiti Teknologi Malaysia (UTM) , aiming to provide local students with access to international education without the
                        need to study abroad, thereby reducing the financial burden on students and their families.
                        Later in 2022, QIU expanded its offerings by introducing additional programs franchised by
                        Universiti Teknologi MARA (UiTM) , further diversifying its educational portfolio.  Tooth pain and what a pain it is, what an annoying strong unwanted sensation, but we all go through it at some point in our lives whether we like it or not! And that’s the sad truth.",https://www.uniq.edu.iq/News/Detail/158,780e3262c3c182fcfa28fb563bbea345e1b05f8c5377a67fc4ab9cc387fef090,en,Qaiwan International University,Events,,,,train,
1463,The Impact of Calcium Containi...,"Qaiwan International University (QIU) was established in 2018 in Sulaimanyah, Kurdistan
                        Region of Iraq. It was initially established as a franchise of Universiti Teknologi Malaysia (UTM) , aiming to provide local students with access to international education without the
                        need to study abroad, thereby reducing the financial burden on students and their families.
                        Later in 2022, QIU expanded its offerings by introducing additional programs franchised by
                        Universiti Teknologi MARA (UiTM) , further diversifying its educational portfolio.  Calcium is a vital and abundant mineral in the human body, playing a vital role in various biological mechanisms including:",https://www.uniq.edu.iq/News/Detail/157,29c3eadc628f9010047586b4c72b512a5a452bbeb278f7c3b399e57fcb075c13,en,Qaiwan International University,Events,,,,train,
1464,The Act of Seeing From a Scien...,"Qaiwan International University (QIU) was established in 2018 in Sulaimanyah, Kurdistan
                        Region of Iraq. It was initially established as a franchise of Universiti Teknologi Malaysia (UTM) , aiming to provide local students with access to international education without the
                        need to study abroad, thereby reducing the financial burden on students and their families.
                        Later in 2022, QIU expanded its offerings by introducing additional programs franchised by
                        Universiti Teknologi MARA (UiTM) , further diversifying its educational portfolio.  The act of ‘seeing’ an object is the result of light from any luminous source e.g. the Sun, a glowing candle, or a torch, radiating outwardly from the source until it strikes an object and produces a reflection. This reflection travels to the observer’s eyes, where if it retains sufficient intensity, will form an image on the retina at the back of the eye to be interpreted by the brain.",https://www.uniq.edu.iq/News/Detail/156,3d156a63782a1c66216f606d8fd607fad0e8ce0b9f226fb70752910222241ec3,en,Qaiwan International University,Events,,,,train,
1465,Not for Sale...,"Qaiwan International University (QIU) was established in 2018 in Sulaimanyah, Kurdistan
                        Region of Iraq. It was initially established as a franchise of Universiti Teknologi Malaysia (UTM) , aiming to provide local students with access to international education without the
                        need to study abroad, thereby reducing the financial burden on students and their families.
                        Later in 2022, QIU expanded its offerings by introducing additional programs franchised by
                        Universiti Teknologi MARA (UiTM) , further diversifying its educational portfolio.  It is beyond questioning that we came to earth with bare hands, and we will eventually leave it bare-handed too. We never came with jewels on our wrists, property ownership documents in our hands, and crowns on our heads. No matter what we gain in between birth and death, we will go back with none of the above under our control and demand. My message is not to scare myself or the readers. I am simply sharing mere truth about how materials work, and where they should be positioned. Materials and money are definitely good and necessary. It is not a shame or a disgrace if we devote a great deal of our precious age to gain them, but the two argumentative vital questions are: how do we gain them and how do we spend them? A possibly convincing answer to the first question is prioritized here.",https://www.uniq.edu.iq/News/Detail/155,dbe57d66096f7d8dcd1b9d50535df7598e8934b6ccb9e41bfa69e4c8202bde6f,en,Qaiwan International University,Events,,,,train,
1466,Symposium on Autism Awareness:...,"Qaiwan International University (QIU) was established in 2018 in Sulaimanyah, Kurdistan
                        Region of Iraq. It was initially established as a franchise of Universiti Teknologi Malaysia (UTM) , aiming to provide local students with access to international education without the
                        need to study abroad, thereby reducing the financial burden on students and their families.
                        Later in 2022, QIU expanded its offerings by introducing additional programs franchised by
                        Universiti Teknologi MARA (UiTM) , further diversifying its educational portfolio.  The Health Sciences Club of Qaiwan International University organized a symposium on Autism Awareness: Medical Insights and Parental Guidance on May 29, 2024. During the symposium, Mr. Farhad Mohammad Chopanian, a Speech and Language Pathologist, Assistant Professor Dr. Pary Mohammad, a Pediatric Nursing Specialist, and Ms. Naska Ahmed, an English Literature Specialist and parent of an autistic child, provided in-depth discussions on recognizing and treating autism in children.",https://www.uniq.edu.iq/News/Detail/153,15b48b76c9c170d0de7204d334924ab221e661a6e750cbf25e70a30440a85642,en,Qaiwan International University,Events,,,,train,
1467,Workshop on marketing strategi...,"Qaiwan International University (QIU) was established in 2018 in Sulaimanyah, Kurdistan
                        Region of Iraq. It was initially established as a franchise of Universiti Teknologi Malaysia (UTM) , aiming to provide local students with access to international education without the
                        need to study abroad, thereby reducing the financial burden on students and their families.
                        Later in 2022, QIU expanded its offerings by introducing additional programs franchised by
                        Universiti Teknologi MARA (UiTM) , further diversifying its educational portfolio.  ",https://www.uniq.edu.iq/News/Detail/152,9c1bbadab47f421e91bd108131716d4224255a8901fc9adb1673b02a0679b55a,en,Qaiwan International University,Events,,,,train,
1468,"The students' scientific proje...","Qaiwan International University (QIU) was established in 2018 in Sulaimanyah, Kurdistan
                        Region of Iraq. It was initially established as a franchise of Universiti Teknologi Malaysia (UTM) , aiming to provide local students with access to international education without the
                        need to study abroad, thereby reducing the financial burden on students and their families.
                        Later in 2022, QIU expanded its offerings by introducing additional programs franchised by
                        Universiti Teknologi MARA (UiTM) , further diversifying its educational portfolio.  The students' scientific projects at the Maya Science Fair were commended by guests and visitors for their creative ideas and high level of knowledge.",https://www.uniq.edu.iq/News/Detail/151,f7eb3a0dac43681779248589b5da12855912719fb376c48feec17a600da7881c,en,Qaiwan International University,Events,,,,train,
1469,The second annual Maya Science...,"Qaiwan International University (QIU) was established in 2018 in Sulaimanyah, Kurdistan
                        Region of Iraq. It was initially established as a franchise of Universiti Teknologi Malaysia (UTM) , aiming to provide local students with access to international education without the
                        need to study abroad, thereby reducing the financial burden on students and their families.
                        Later in 2022, QIU expanded its offerings by introducing additional programs franchised by
                        Universiti Teknologi MARA (UiTM) , further diversifying its educational portfolio.  The second annual Maya Science Fair commenced with the attendance of the esteemed Dr. Haval Abubakr, Governor of Sulaimani, and Sheikh Fakhr Sheikh Tayeb, CEO of Qaiwan Group and several esteemed guests.",https://www.uniq.edu.iq/News/Detail/150,f0677f45789fb1a813393ed4168d7b4ba444c11bacdceb7d4f11282b59bf78a6,en,Qaiwan International University,Events,,,,train,
1470,Being a Kurd and the Need to C...,"Qaiwan International University (QIU) was established in 2018 in Sulaimanyah, Kurdistan
                        Region of Iraq. It was initially established as a franchise of Universiti Teknologi Malaysia (UTM) , aiming to provide local students with access to international education without the
                        need to study abroad, thereby reducing the financial burden on students and their families.
                        Later in 2022, QIU expanded its offerings by introducing additional programs franchised by
                        Universiti Teknologi MARA (UiTM) , further diversifying its educational portfolio.  On May 21, 2024, with the presence of the presidency of Qaiwan International University, and participation of several intellectuals, lecturers, and students, a panel discussion was held at QIU entitled ""Being a Kurd and the Need to Confront the Self-Destructive Discourse,"" featuring Dr. Mohsin Adib, General Director of Culture and Arts of Sulaimani, and Dr. Kamaran Mohammed, an expert in the historical philosophy.",https://www.uniq.edu.iq/News/Detail/149,7d1f20420fdb09e4e776ea323481f03a32af73e8356847cafb70966c62debbf5,en,Qaiwan International University,Events,,,,train,
1471,The Visit of (Tanjaro High Sch...,"Qaiwan International University (QIU) was established in 2018 in Sulaimanyah, Kurdistan
                        Region of Iraq. It was initially established as a franchise of Universiti Teknologi Malaysia (UTM) , aiming to provide local students with access to international education without the
                        need to study abroad, thereby reducing the financial burden on students and their families.
                        Later in 2022, QIU expanded its offerings by introducing additional programs franchised by
                        Universiti Teknologi MARA (UiTM) , further diversifying its educational portfolio.  On May 16, 2024, a number of Tanjaro High School teachers and students, accompanied by representatives from UNHCR and INTERSOS, visited Qaiwan International University. During the visit, Dr. Ismail bin Abdulrahman, the university's President, explained its curriculum, partnerships with UTM and UiTM, and international aspects.",https://www.uniq.edu.iq/News/Detail/148,c113bab8e20f48adb8712746df31714a2c2248757649954635c5b3f6b8fb73b4,en,Qaiwan International University,Events,,,,train,
1472,A delegation from Qaiwan Inter...,"Qaiwan International University (QIU) was established in 2018 in Sulaimanyah, Kurdistan
                        Region of Iraq. It was initially established as a franchise of Universiti Teknologi Malaysia (UTM) , aiming to provide local students with access to international education without the
                        need to study abroad, thereby reducing the financial burden on students and their families.
                        Later in 2022, QIU expanded its offerings by introducing additional programs franchised by
                        Universiti Teknologi MARA (UiTM) , further diversifying its educational portfolio.  On May 15, 2024, a delegation from Qaiwan International University, led by Asst. Prof. Dr. Ismail bin Abdulrahman, President of the University, visited Blnd Private High School and was warmly received by its directorate. During the meeting, both institutions deliberated on establishing coordination and conducting joint scientific activities.",https://www.uniq.edu.iq/News/Detail/147,421837d83c47767cf4bddf1928cb97621f1975bc2a5d13603223193dde21a32a,en,Qaiwan International University,Events,,,,train,
1473,cybersecurity training utilizi...,"Qaiwan International University (QIU) was established in 2018 in Sulaimanyah, Kurdistan
                        Region of Iraq. It was initially established as a franchise of Universiti Teknologi Malaysia (UTM) , aiming to provide local students with access to international education without the
                        need to study abroad, thereby reducing the financial burden on students and their families.
                        Later in 2022, QIU expanded its offerings by introducing additional programs franchised by
                        Universiti Teknologi MARA (UiTM) , further diversifying its educational portfolio.  ",https://www.uniq.edu.iq/News/Detail/145,9a09c4ed7934644f7c7386a1fde893c72869b4662a85b6604e1026f2a9af9cbb,en,Qaiwan International University,Events,,,,train,
1474,What is the Crimean-Congo Hemo...,"Qaiwan International University (QIU) was established in 2018 in Sulaimanyah, Kurdistan
                        Region of Iraq. It was initially established as a franchise of Universiti Teknologi Malaysia (UTM) , aiming to provide local students with access to international education without the
                        need to study abroad, thereby reducing the financial burden on students and their families.
                        Later in 2022, QIU expanded its offerings by introducing additional programs franchised by
                        Universiti Teknologi MARA (UiTM) , further diversifying its educational portfolio.  Crimean-Congo Hemorrhagic Fever (CCHF) is a tick-borne viral disease belonging to the Nair virus family. Host animals such as cattle, sheep, and goats facilitate the disease’s spread. The host animals that carry the disease are usually asymptomatic. Hence, outbreaks mainly occur in communities and areas where there is direct contact with such animals, including abattoirs and farms.",https://www.uniq.edu.iq/News/Detail/143,143458ea95bc1e9d82934ee995b8dc28bcfcdeed44e5b8c63df8aab1fe7e60af,en,Qaiwan International University,Events,,,,train,
1475,Exploring the Relationship Bet...,"Qaiwan International University (QIU) was established in 2018 in Sulaimanyah, Kurdistan
                        Region of Iraq. It was initially established as a franchise of Universiti Teknologi Malaysia (UTM) , aiming to provide local students with access to international education without the
                        need to study abroad, thereby reducing the financial burden on students and their families.
                        Later in 2022, QIU expanded its offerings by introducing additional programs franchised by
                        Universiti Teknologi MARA (UiTM) , further diversifying its educational portfolio.  The old saying ""healthy mouth, healthy body"" isn't just a catchy phrase; it's backed by scientific evidence that highlights the intricate relationship between oral health and overall well-being. Among the various oral health concerns, periodontitis stands out not only for its impact on oral health but also for its potential to influence systemic conditions throughout the body.",https://www.uniq.edu.iq/News/Detail/141,96a96754f6a06ff3eb74748e7f45820d25eeb85fa32d0ccc357333782c7f65de,en,Qaiwan International University,Events,,,,train,
1476,Unleashing the Power of Emotio...,"Qaiwan International University (QIU) was established in 2018 in Sulaimanyah, Kurdistan
                        Region of Iraq. It was initially established as a franchise of Universiti Teknologi Malaysia (UTM) , aiming to provide local students with access to international education without the
                        need to study abroad, thereby reducing the financial burden on students and their families.
                        Later in 2022, QIU expanded its offerings by introducing additional programs franchised by
                        Universiti Teknologi MARA (UiTM) , further diversifying its educational portfolio.  In the field of Human Resource Development (HRD), there is a powerful but frequently neglected instrument that may shift organizational dynamics, develop abilities, and build an exceptional culture: Emotional Intelligence (EI). As we start on this path of discovery and progress, let us dive into the complexities of EI and uncover its significant implications for HRD practices.",https://www.uniq.edu.iq/News/Detail/140,2e9ec4b72d0d89402682f1877272dfdf2f1295d603d2ce14cd1affe18b4d9613,en,Qaiwan International University,Events,,,,train,
1477,"Several deans, directors, and ...","Qaiwan International University (QIU) was established in 2018 in Sulaimanyah, Kurdistan
                        Region of Iraq. It was initially established as a franchise of Universiti Teknologi Malaysia (UTM) , aiming to provide local students with access to international education without the
                        need to study abroad, thereby reducing the financial burden on students and their families.
                        Later in 2022, QIU expanded its offerings by introducing additional programs franchised by
                        Universiti Teknologi MARA (UiTM) , further diversifying its educational portfolio.  On May 14, 2024, several deans, directors, and staff members of Qaiwan International University were presented with certificates by Bright Vision Company for their participation in a course on Quality Management System (QMS) (ISO 9001:2015) Requirements and Documentation Standards.",https://www.uniq.edu.iq/News/Detail/139,f2f7871dfdd2ed262d61c6532b80b02886d85f90adf6c08ace774aacb0997447,en,Qaiwan International University,Events,,,,train,
1478,The Pedagogy and Academic Deve...,"Qaiwan International University (QIU) was established in 2018 in Sulaimanyah, Kurdistan
                        Region of Iraq. It was initially established as a franchise of Universiti Teknologi Malaysia (UTM) , aiming to provide local students with access to international education without the
                        need to study abroad, thereby reducing the financial burden on students and their families.
                        Later in 2022, QIU expanded its offerings by introducing additional programs franchised by
                        Universiti Teknologi MARA (UiTM) , further diversifying its educational portfolio.  On May 13, 2024, the Pedagogy and Academic Development Center at Qaiwan International University hosted a poster presentation event for participants of the first round of pedagogy courses which was overseen by Professor Dr. Rauf Karim, director of the pedagogical center. A total of 81 poster projects, pertaining to the academic and professional domains of the participants, were showcased during the exhibition.",https://www.uniq.edu.iq/News/Detail/138,ea114f2cd62fafbce54d28d78ef8aeb9c50043f06cce48fab93a46ec6eb3ee1a,en,Qaiwan International University,Events,,,,train,
1479,Distinguished delegation compr...,"Qaiwan International University (QIU) was established in 2018 in Sulaimanyah, Kurdistan
                        Region of Iraq. It was initially established as a franchise of Universiti Teknologi Malaysia (UTM) , aiming to provide local students with access to international education without the
                        need to study abroad, thereby reducing the financial burden on students and their families.
                        Later in 2022, QIU expanded its offerings by introducing additional programs franchised by
                        Universiti Teknologi MARA (UiTM) , further diversifying its educational portfolio.  On May 13, 2024, a distinguished delegation comprising key government bodies and healthcare unions of Sulaimani with expertise in radiology and medical imaging visited Qaiwan International University. The meeting, overseen by Dr. Ahmed Abdullah, Vice President for Academic Affairs, and attended by the Vice President for Administrative Affairs, along with Deans from the Faculties of Health Sciences, Dentistry, and Pharmacy, focused on collaborative initiatives in medical imaging within academic institutions.",https://www.uniq.edu.iq/News/Detail/137,a5572e89dfde2614e1ea5712c036bc5a75614b256f1d19c0230ac787660fea5f,en,Qaiwan International University,Events,,,,train,
1480,Senior Day Ceremony...,"Qaiwan International University (QIU) was established in 2018 in Sulaimanyah, Kurdistan
                        Region of Iraq. It was initially established as a franchise of Universiti Teknologi Malaysia (UTM) , aiming to provide local students with access to international education without the
                        need to study abroad, thereby reducing the financial burden on students and their families.
                        Later in 2022, QIU expanded its offerings by introducing additional programs franchised by
                        Universiti Teknologi MARA (UiTM) , further diversifying its educational portfolio.  Senior Day Ceremony of the second cohort of graduates from Qaiwan International University took place within a familial ambiance",https://www.uniq.edu.iq/News/Detail/136,804cce9c5e2d361088ec0c86cb5a0c2aba700b004cdb638dc8f0f507c17f95b1,en,Qaiwan International University,Events,,,,train,
